Month,Day ,Hour,"Fresno, CA"
8,30,11,0.811142443
8,30,12,0.861408084
8,30,13,0.851133647
8,30,14,0.788678035
8,30,15,0.668852657
8,30,16,0.494076358
8,30,17,0.273507391
8,30,18,0.058227429
8,30,19,0
8,30,20,0
8,30,21,0
8,30,22,0
8,30,23,0
8,30,24,0
8,31,1,0
8,31,2,0
8,31,3,0
8,31,4,0
8,31,5,0
8,31,6,0
8,31,7,0.066222028
8,31,8,0.300359206
8,31,9,0.530397558
8,31,10,0.701641213
8,31,11,0.814738568
8,31,12,0.860168501
8,31,13,0.851484765
8,31,14,0.789944062
8,31,15,0.673178397
8,31,16,0.468918897
8,31,17,0.251050905
8,31,18,0.054472544
8,31,19,0
8,31,20,0
8,31,21,0
8,31,22,0
8,31,23,0
8,31,24,0
9,1,1,0
9,1,2,0
9,1,3,0
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0.081477386
9,1,8,0.33507528
9,1,9,0.569858627
9,1,10,0.726983398
9,1,11,0.836046726
9,1,12,0.833338925
9,1,13,0.797589364
9,1,14,0.699542376
9,1,15,0.600847432
9,1,16,0.40708642
9,1,17,0.276426894
9,1,18,0.030990538
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,1,24,0
9,2,1,0
9,2,2,0
9,2,3,0
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0.080030255
9,2,8,0.321186531
9,2,9,0.559272953
9,2,10,0.730985889
9,2,11,0.828723134
9,2,12,0.874273785
9,2,13,0.854216558
9,2,14,0.77161797
9,2,15,0.666549936
9,2,16,0.493846416
9,2,17,0.26274587
9,2,18,0.046226984
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,2,24,0
9,3,1,0
9,3,2,0
9,3,3,0
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0.08054543
9,3,8,0.329123396
9,3,9,0.562544672
9,3,10,0.73345959
9,3,11,0.842024171
9,3,12,0.875722894
9,3,13,0.861038052
9,3,14,0.796542902
9,3,15,0.672100752
9,3,16,0.495149286
9,3,17,0.260268896
9,3,18,0.044675033
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,3,24,0
9,4,1,0
9,4,2,0
9,4,3,0
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0.081837323
9,4,8,0.338627872
9,4,9,0.559766138
9,4,10,0.738544743
9,4,11,0.843115516
9,4,12,0.884173477
9,4,13,0.868279989
9,4,14,0.804086345
9,4,15,0.667920559
9,4,16,0.485337226
9,4,17,0.262132067
9,4,18,0.043628947
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,4,24,0
9,5,1,0
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0.028223312
9,5,8,0.338759395
9,5,9,0.572714787
9,5,10,0.743117612
9,5,11,0.844693288
9,5,12,0.88267504
9,5,13,0.862158547
9,5,14,0.788259599
9,5,15,0.665892482
9,5,16,0.480127332
9,5,17,0.248438105
9,5,18,0.038772306
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,0
9,5,24,0
9,6,1,0
9,6,2,0
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0
9,6,7,0.078968861
9,6,8,0.330004762
9,6,9,0.558008903
9,6,10,0.725699913
9,6,11,0.831298024
9,6,12,0.865379067
9,6,13,0.873953931
9,6,14,0.810570266
9,6,15,0.654275523
9,6,16,0.472859833
9,6,17,0.241808795
9,6,18,0.040368617
9,6,19,0
9,6,20,0
9,6,21,0
9,6,22,0
9,6,23,0
9,6,24,0
9,7,1,0
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,7,7,0.084491618
9,7,8,0.342931554
9,7,9,0.583112634
9,7,10,0.759184614
9,7,11,0.872655455
9,7,12,0.908570644
9,7,13,0.906903428
9,7,14,0.82878098
9,7,15,0.692316501
9,7,16,0.490995945
9,7,17,0.248882992
9,7,18,0.03756413
9,7,19,0
9,7,20,0
9,7,21,0
9,7,22,0
9,7,23,0
9,7,24,0
9,8,1,0
9,8,2,0
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,8,7,0.077101115
9,8,8,0.320063935
9,8,9,0.549354294
9,8,10,0.726042764
9,8,11,0.834990697
9,8,12,0.878818109
9,8,13,0.867875297
9,8,14,0.789635399
9,8,15,0.65661849
9,8,16,0.465335937
9,8,17,0.23242975
9,8,18,0.033634616
9,8,19,0
9,8,20,0
9,8,21,0
9,8,22,0
9,8,23,0
9,8,24,0
9,9,1,0
9,9,2,0
9,9,3,0
9,9,4,0
9,9,5,0
9,9,6,0
9,9,7,0.075999982
9,9,8,0.313428627
9,9,9,0.534502557
9,9,10,0.708045334
9,9,11,0.814991736
9,9,12,0.884496391
9,9,13,0.854813371
9,9,14,0.791530687
9,9,15,0.662032703
9,9,16,0.46400089
9,9,17,0.232913095
9,9,18,0.033846979
9,9,19,0
9,9,20,0
9,9,21,0
9,9,22,0
9,9,23,0
9,9,24,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0.079220847
9,10,8,0.319843854
9,10,9,0.56889216
9,10,10,0.735881848
9,10,11,0.856548473
9,10,12,0.887104272
9,10,13,0.884207816
9,10,14,0.805290141
9,10,15,0.663475212
9,10,16,0.472935603
9,10,17,0.235844109
9,10,18,0.032099214
9,10,19,0
9,10,20,0
9,10,21,0
9,10,22,0
9,10,23,0
9,10,24,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0.072821628
9,11,8,0.326765298
9,11,9,0.56928322
9,11,10,0.747369403
9,11,11,0.858459188
9,11,12,0.905590231
9,11,13,0.891351096
9,11,14,0.821349242
9,11,15,0.697995939
9,11,16,0.511002458
9,11,17,0.270761728
9,11,18,0.042957726
9,11,19,0
9,11,20,0
9,11,21,0
9,11,22,0
9,11,23,0
9,11,24,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0.05664137
9,12,8,0.277719824
9,12,9,0.51128059
9,12,10,0.691629091
9,12,11,0.807957525
9,12,12,0.858096525
9,12,13,0.847679677
9,12,14,0.77301272
9,12,15,0.643860948
9,12,16,0.454095044
9,12,17,0.224815769
9,12,18,0.031474054
9,12,19,0
9,12,20,0
9,12,21,0
9,12,22,0
9,12,23,0
9,12,24,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0.07700517
9,13,8,0.315285287
9,13,9,0.547880182
9,13,10,0.714553656
9,13,11,0.818754961
9,13,12,0.862960955
9,13,13,0.840928353
9,13,14,0.762895536
9,13,15,0.638429901
9,13,16,0.447120374
9,13,17,0.216711066
9,13,18,0.026412314
9,13,19,0
9,13,20,0
9,13,21,0
9,13,22,0
9,13,23,0
9,13,24,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0.063367621
9,14,8,0.298847529
9,14,9,0.526835889
9,14,10,0.699880367
9,14,11,0.806388243
9,14,12,0.85288038
9,14,13,0.842326689
9,14,14,0.772814524
9,14,15,0.651430398
9,14,16,0.468178042
9,14,17,0.237658406
9,14,18,0.031611778
9,14,19,0
9,14,20,0
9,14,21,0
9,14,22,0
9,14,23,0
9,14,24,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0.072885698
9,15,8,0.305575037
9,15,9,0.530993221
9,15,10,0.698518029
9,15,11,0.801519625
9,15,12,0.832342
9,15,13,0.802312922
9,15,14,0.749320342
9,15,15,0.61484323
9,15,16,0.424487303
9,15,17,0.168647642
9,15,18,0.01539563
9,15,19,0
9,15,20,0
9,15,21,0
9,15,22,0
9,15,23,0
9,15,24,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0.052793289
9,16,8,0.203856146
9,16,9,0.347356491
9,16,10,0.596933693
9,16,11,0.548347462
9,16,12,0.330716623
9,16,13,0.249336056
9,16,14,0.190311723
9,16,15,0.079570162
9,16,16,0.056033315
9,16,17,0.033164265
9,16,18,0.002738044
9,16,19,0
9,16,20,0
9,16,21,0
9,16,22,0
9,16,23,0
9,16,24,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0.086349345
9,17,8,0.343458948
9,17,9,0.587966592
9,17,10,0.760126547
9,17,11,0.858356721
9,17,12,0.844133835
9,17,13,0.835915226
9,17,14,0.846831284
9,17,15,0.686534795
9,17,16,0.474756325
9,17,17,0.231825824
9,17,18,0.010118677
9,17,19,0
9,17,20,0
9,17,21,0
9,17,22,0
9,17,23,0
9,17,24,0
9,18,1,0
9,18,2,0
9,18,3,0
9,18,4,0
9,18,5,0
9,18,6,0
9,18,7,0.035019059
9,18,8,0.089235102
9,18,9,0.135571904
9,18,10,0.563859616
9,18,11,0.154488501
9,18,12,0.277980652
9,18,13,0.081937193
9,18,14,0.041682961
9,18,15,0.047358871
9,18,16,0.084113089
9,18,17,0.223859389
9,18,18,0.040931472
9,18,19,0
9,18,20,0
9,18,21,0
9,18,22,0
9,18,23,0
9,18,24,0
9,19,1,0
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,19,7,0.02977269
9,19,8,0.20512469
9,19,9,0.401417002
9,19,10,0.759463171
9,19,11,0.805171735
9,19,12,0.890533228
9,19,13,0.88594989
9,19,14,0.783510681
9,19,15,0.630568593
9,19,16,0.429124403
9,19,17,0.176088608
9,19,18,0.012940624
9,19,19,0
9,19,20,0
9,19,21,0
9,19,22,0
9,19,23,0
9,19,24,0
9,20,1,0
9,20,2,0
9,20,3,0
9,20,4,0
9,20,5,0
9,20,6,0
9,20,7,0.07607849
9,20,8,0.32218798
9,20,9,0.569444539
9,20,10,0.750975268
9,20,11,0.85336844
9,20,12,0.903274823
9,20,13,0.889910076
9,20,14,0.811226721
9,20,15,0.648432971
9,20,16,0.450195604
9,20,17,0.200382609
9,20,18,0.014880426
9,20,19,0
9,20,20,0
9,20,21,0
9,20,22,0
9,20,23,0
9,20,24,0
9,21,1,0
9,21,2,0
9,21,3,0
9,21,4,0
9,21,5,0
9,21,6,0
9,21,7,0.080584519
9,21,8,0.326684366
9,21,9,0.548365121
9,21,10,0.731263331
9,21,11,0.841834636
9,21,12,0.890261946
9,21,13,0.857139996
9,21,14,0.791287499
9,21,15,0.641093396
9,21,16,0.432865051
9,21,17,0.197907298
9,21,18,0.013539454
9,21,19,0
9,21,20,0
9,21,21,0
9,21,22,0
9,21,23,0
9,21,24,0
9,22,1,0
9,22,2,0
9,22,3,0
9,22,4,0
9,22,5,0
9,22,6,0
9,22,7,0.064852975
9,22,8,0.289356074
9,22,9,0.530691421
9,22,10,0.710276409
9,22,11,0.807834266
9,22,12,0.831254536
9,22,13,0.828668569
9,22,14,0.761936506
9,22,15,0.622924244
9,22,16,0.435596928
9,22,17,0.199076279
9,22,18,0.011935918
9,22,19,0
9,22,20,0
9,22,21,0
9,22,22,0
9,22,23,0
9,22,24,0
9,23,1,0
9,23,2,0
9,23,3,0
9,23,4,0
9,23,5,0
9,23,6,0
9,23,7,0.067853956
9,23,8,0.296035051
9,23,9,0.532534589
9,23,10,0.700990596
9,23,11,0.803578165
9,23,12,0.851608409
9,23,13,0.834947664
9,23,14,0.764742978
9,23,15,0.638675136
9,23,16,0.449336584
9,23,17,0.148236968
9,23,18,0.009642875
9,23,19,0
9,23,20,0
9,23,21,0
9,23,22,0
9,23,23,0
9,23,24,0
9,24,1,0
9,24,2,0
9,24,3,0
9,24,4,0
9,24,5,0
9,24,6,0
9,24,7,0.049495745
9,24,8,0.287264004
9,24,9,0.479934627
9,24,10,0.673387392
9,24,11,0.765583427
9,24,12,0.835891373
9,24,13,0.804930853
9,24,14,0.770272797
9,24,15,0.612006803
9,24,16,0.378097889
9,24,17,0.14506975
9,24,18,0.006757937
9,24,19,0
9,24,20,0
9,24,21,0
9,24,22,0
9,24,23,0
9,24,24,0
9,25,1,0
9,25,2,0
9,25,3,0
9,25,4,0
9,25,5,0
9,25,6,0
9,25,7,0.023044123
9,25,8,0.29428443
9,25,9,0.427676544
9,25,10,0.755193386
9,25,11,0.853589581
9,25,12,0.897264961
9,25,13,0.871100714
9,25,14,0.793195542
9,25,15,0.658900378
9,25,16,0.466732978
9,25,17,0.223435424
9,25,18,0.018616993
9,25,19,0
9,25,20,0
9,25,21,0
9,25,22,0
9,25,23,0
9,25,24,0
9,26,1,0
9,26,2,0
9,26,3,0
9,26,4,0
9,26,5,0
9,26,6,0
9,26,7,0.052826063
9,26,8,0.286002122
9,26,9,0.523185183
9,26,10,0.703925537
9,26,11,0.815753735
9,26,12,0.856830178
9,26,13,0.84202672
9,26,14,0.763314493
9,26,15,0.619989884
9,26,16,0.407255192
9,26,17,0.180408382
9,26,18,0.012679626
9,26,19,0
9,26,20,0
9,26,21,0
9,26,22,0
9,26,23,0
9,26,24,0
9,27,1,0
9,27,2,0
9,27,3,0
9,27,4,0
9,27,5,0
9,27,6,0
9,27,7,0.050607829
9,27,8,0.292742259
9,27,9,0.529910936
9,27,10,0.703112997
9,27,11,0.816380268
9,27,12,0.865367232
9,27,13,0.85019417
9,27,14,0.75877784
9,27,15,0.618727401
9,27,16,0.415482513
9,27,17,0.174104595
9,27,18,0.006415303
9,27,19,0
9,27,20,0
9,27,21,0
9,27,22,0
9,27,23,0
9,27,24,0
9,28,1,0
9,28,2,0
9,28,3,0
9,28,4,0
9,28,5,0
9,28,6,0
9,28,7,0.025251541
9,28,8,0.304518138
9,28,9,0.498645028
9,28,10,0.488874776
9,28,11,0.598605581
9,28,12,0.299312563
9,28,13,0.107757248
9,28,14,0.161786977
9,28,15,0.109650846
9,28,16,0.080121504
9,28,17,0.022638204
9,28,18,0.000712295
9,28,19,0
9,28,20,0
9,28,21,0
9,28,22,0
9,28,23,0
9,28,24,0
9,29,1,0
9,29,2,0
9,29,3,0
9,29,4,0
9,29,5,0
9,29,6,0
9,29,7,0.046894081
9,29,8,0.176574118
9,29,9,0.133741827
9,29,10,0.421319243
9,29,11,0.832785262
9,29,12,0.881737778
9,29,13,0.9062776
9,29,14,0.796199853
9,29,15,0.64607611
9,29,16,0.429269926
9,29,17,0.203266835
9,29,18,0.009748334
9,29,19,0
9,29,20,0
9,29,21,0
9,29,22,0
9,29,23,0
9,29,24,0
9,30,1,0
9,30,2,0
9,30,3,0
9,30,4,0
9,30,5,0
9,30,6,0
9,30,7,0.037894782
9,30,8,0.241394458
9,30,9,0.451565305
9,30,10,0.663421773
9,30,11,0.783506009
9,30,12,0.835936257
9,30,13,0.824005698
9,30,14,0.737791792
9,30,15,0.587531799
9,30,16,0.382482994
9,30,17,0.146154168
9,30,18,0.009572214
9,30,19,0
9,30,20,0
9,30,21,0
9,30,22,0
9,30,23,0
9,30,24,0
10,1,1,0
10,1,2,0
10,1,3,0
10,1,4,0
10,1,5,0
10,1,6,0
10,1,7,0.059558684
10,1,8,0.305907789
10,1,9,0.550275107
10,1,10,0.729890988
10,1,11,0.840263309
10,1,12,0.88162921
10,1,13,0.81831691
10,1,14,0.741929725
10,1,15,0.449194251
10,1,16,0.235551318
10,1,17,0.151291475
10,1,18,0.00851621
10,1,19,0
10,1,20,0
10,1,21,0
10,1,22,0
10,1,23,0
10,1,24,0
10,2,1,0
10,2,2,0
10,2,3,0
10,2,4,0
10,2,5,0
10,2,6,0
10,2,7,0.038240558
10,2,8,0.258652901
10,2,9,0.507082276
10,2,10,0.63151151
10,2,11,0.760587438
10,2,12,0.804675276
10,2,13,0.756813188
10,2,14,0.697871996
10,2,15,0.487955395
10,2,16,0.360056712
10,2,17,0.142858527
10,2,18,0
10,2,19,0
10,2,20,0
10,2,21,0
10,2,22,0
10,2,23,0
10,2,24,0
10,3,1,0
10,3,2,0
10,3,3,0
10,3,4,0
10,3,5,0
10,3,6,0
10,3,7,0.035560932
10,3,8,0.239957199
10,3,9,0.469879284
10,3,10,0.64864144
10,3,11,0.760561536
10,3,12,0.807609954
10,3,13,0.783286946
10,3,14,0.701786402
10,3,15,0.560962573
10,3,16,0.359488642
10,3,17,0.134198663
10,3,18,0
10,3,19,0
10,3,20,0
10,3,21,0
10,3,22,0
10,3,23,0
10,3,24,0
10,4,1,0
10,4,2,0
10,4,3,0
10,4,4,0
10,4,5,0
10,4,6,0
10,4,7,0.045579406
10,4,8,0.24138976
10,4,9,0.453179526
10,4,10,0.518546367
10,4,11,0.696955898
10,4,12,0.700056612
10,4,13,0.568408924
10,4,14,0.636569666
10,4,15,0.545931625
10,4,16,0.343159053
10,4,17,0.165911026
10,4,18,0
10,4,19,0
10,4,20,0
10,4,21,0
10,4,22,0
10,4,23,0
10,4,24,0
10,5,1,0
10,5,2,0
10,5,3,0
10,5,4,0
10,5,5,0
10,5,6,0
10,5,7,0.062876457
10,5,8,0.307653648
10,5,9,0.529007037
10,5,10,0.682628738
10,5,11,0.819529273
10,5,12,0.851165932
10,5,13,0.835719401
10,5,14,0.757506802
10,5,15,0.582472159
10,5,16,0.418709346
10,5,17,0.157382064
10,5,18,0
10,5,19,0
10,5,20,0
10,5,21,0
10,5,22,0
10,5,23,0
10,5,24,0
10,6,1,0
10,6,2,0
10,6,3,0
10,6,4,0
10,6,5,0
10,6,6,0
10,6,7,0.018190151
10,6,8,0.201082044
10,6,9,0.344225568
10,6,10,0.652029592
10,6,11,0.686734352
10,6,12,0.85964266
10,6,13,0.643978583
10,6,14,0.627530596
10,6,15,0.531854963
10,6,16,0.227008334
10,6,17,0.033072639
10,6,18,0
10,6,19,0
10,6,20,0
10,6,21,0
10,6,22,0
10,6,23,0
10,6,24,0
10,7,1,0
10,7,2,0
10,7,3,0
10,7,4,0
10,7,5,0
10,7,6,0
10,7,7,0.020393771
10,7,8,0.271340443
10,7,9,0.483059929
10,7,10,0.462431472
10,7,11,0.574512271
10,7,12,0.845338984
10,7,13,0.865752664
10,7,14,0.569543742
10,7,15,0.552967966
10,7,16,0.36988318
10,7,17,0.152338484
10,7,18,0
10,7,19,0
10,7,20,0
10,7,21,0
10,7,22,0
10,7,23,0
10,7,24,0
10,8,1,0
10,8,2,0
10,8,3,0
10,8,4,0
10,8,5,0
10,8,6,0
10,8,7,0.024793071
10,8,8,0.130938685
10,8,9,0.40437557
10,8,10,0.396596028
10,8,11,0.342489838
10,8,12,0.660636793
10,8,13,0.619566026
10,8,14,0.335564575
10,8,15,0.420784614
10,8,16,0.26849841
10,8,17,0.082665566
10,8,18,0
10,8,19,0
10,8,20,0
10,8,21,0
10,8,22,0
10,8,23,0
10,8,24,0
10,9,1,0
10,9,2,0
10,9,3,0
10,9,4,0
10,9,5,0
10,9,6,0
10,9,7,0.030092053
10,9,8,0.246977651
10,9,9,0.561152184
10,9,10,0.757463264
10,9,11,0.870125477
10,9,12,0.918104261
10,9,13,0.889744495
10,9,14,0.810315882
10,9,15,0.653762217
10,9,16,0.427424753
10,9,17,0.166706932
10,9,18,0
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,9,23,0
10,9,24,0
10,10,1,0
10,10,2,0
10,10,3,0
10,10,4,0
10,10,5,0
10,10,6,0
10,10,7,0.025230574
10,10,8,0.240958323
10,10,9,0.4858493
10,10,10,0.678579047
10,10,11,0.801766625
10,10,12,0.852297754
10,10,13,0.828010887
10,10,14,0.737448606
10,10,15,0.576298331
10,10,16,0.357008886
10,10,17,0.118461515
10,10,18,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,10,23,0
10,10,24,0
10,11,1,0
10,11,2,0
10,11,3,0
10,11,4,0
10,11,5,0
10,11,6,0
10,11,7,0.02635889
10,11,8,0.250946423
10,11,9,0.497779979
10,11,10,0.684955799
10,11,11,0.799455147
10,11,12,0.852033059
10,11,13,0.826103312
10,11,14,0.743533857
10,11,15,0.587522967
10,11,16,0.368517134
10,11,17,0.124737537
10,11,18,0
10,11,19,0
10,11,20,0
10,11,21,0
10,11,22,0
10,11,23,0
10,11,24,0
10,12,1,0
10,12,2,0
10,12,3,0
10,12,4,0
10,12,5,0
10,12,6,0
10,12,7,0
10,12,8,0.228288644
10,12,9,0.32831798
10,12,10,0.431506801
10,12,11,0.68493005
10,12,12,0.825273804
10,12,13,0.852660496
10,12,14,0.762318804
10,12,15,0.607221231
10,12,16,0.387438772
10,12,17,0.137458053
10,12,18,0
10,12,19,0
10,12,20,0
10,12,21,0
10,12,22,0
10,12,23,0
10,12,24,0
10,13,1,0
10,13,2,0
10,13,3,0
10,13,4,0
10,13,5,0
10,13,6,0
10,13,7,0
10,13,8,0.238066491
10,13,9,0.504057038
10,13,10,0.691716703
10,13,11,0.843428855
10,13,12,0.883505447
10,13,13,0.858816687
10,13,14,0.774867338
10,13,15,0.622471237
10,13,16,0.402238355
10,13,17,0.147266854
10,13,18,0
10,13,19,0
10,13,20,0
10,13,21,0
10,13,22,0
10,13,23,0
10,13,24,0
10,14,1,0
10,14,2,0
10,14,3,0
10,14,4,0
10,14,5,0
10,14,6,0
10,14,7,0
10,14,8,0.31593576
10,14,9,0.567414612
10,14,10,0.74598494
10,14,11,0.860123856
10,14,12,0.898966678
10,14,13,0.874910124
10,14,14,0.788531511
10,14,15,0.639857044
10,14,16,0.424821293
10,14,17,0.166699437
10,14,18,0
10,14,19,0
10,14,20,0
10,14,21,0
10,14,22,0
10,14,23,0
10,14,24,0
10,15,1,0
10,15,2,0
10,15,3,0
10,15,4,0
10,15,5,0
10,15,6,0
10,15,7,0
10,15,8,0.300147791
10,15,9,0.545659872
10,15,10,0.722052025
10,15,11,0.833802509
10,15,12,0.875565533
10,15,13,0.858985483
10,15,14,0.770374358
10,15,15,0.619523522
10,15,16,0.40485161
10,15,17,0.151426997
10,15,18,0
10,15,19,0
10,15,20,0
10,15,21,0
10,15,22,0
10,15,23,0
10,15,24,0
10,16,1,0
10,16,2,0
10,16,3,0
10,16,4,0
10,16,5,0
10,16,6,0
10,16,7,0
10,16,8,0.310125807
10,16,9,0.558489537
10,16,10,0.737290271
10,16,11,0.842848305
10,16,12,0.881190418
10,16,13,0.861526385
10,16,14,0.776251741
10,16,15,0.624507836
10,16,16,0.409388571
10,16,17,0.156175105
10,16,18,0
10,16,19,0
10,16,20,0
10,16,21,0
10,16,22,0
10,16,23,0
10,16,24,0
10,17,1,0
10,17,2,0
10,17,3,0
10,17,4,0
10,17,5,0
10,17,6,0
10,17,7,0
10,17,8,0.21379774
10,17,9,0.452835616
10,17,10,0.641494921
10,17,11,0.760635516
10,17,12,0.804666033
10,17,13,0.777805573
10,17,14,0.687384832
10,17,15,0.525738042
10,17,16,0.308962041
10,17,17,0.083545526
10,17,18,0
10,17,19,0
10,17,20,0
10,17,21,0
10,17,22,0
10,17,23,0
10,17,24,0
10,18,1,0
10,18,2,0
10,18,3,0
10,18,4,0
10,18,5,0
10,18,6,0
10,18,7,0
10,18,8,0.252326462
10,18,9,0.503143639
10,18,10,0.690651419
10,18,11,0.80186065
10,18,12,0.846042066
10,18,13,0.767206428
10,18,14,0.691047092
10,18,15,0.541486121
10,18,16,0.333371717
10,18,17,0.101323988
10,18,18,0
10,18,19,0
10,18,20,0
10,18,21,0
10,18,22,0
10,18,23,0
10,18,24,0
10,19,1,0
10,19,2,0
10,19,3,0
10,19,4,0
10,19,5,0
10,19,6,0
10,19,7,0
10,19,8,0.278161655
10,19,9,0.524838457
10,19,10,0.714119296
10,19,11,0.827115058
10,19,12,0.875204758
10,19,13,0.844216805
10,19,14,0.763323127
10,19,15,0.600519133
10,19,16,0.351993169
10,19,17,0.084257672
10,19,18,0
10,19,19,0
10,19,20,0
10,19,21,0
10,19,22,0
10,19,23,0
10,19,24,0
10,20,1,0
10,20,2,0
10,20,3,0
10,20,4,0
10,20,5,0
10,20,6,0
10,20,7,0
10,20,8,0.123156379
10,20,9,0.19609151
10,20,10,0.538378536
10,20,11,0.389496074
10,20,12,0.520931973
10,20,13,0.505543574
10,20,14,0.247642021
10,20,15,0.176608198
10,20,16,0.076667888
10,20,17,0.03073647
10,20,18,0
10,20,19,0
10,20,20,0
10,20,21,0
10,20,22,0
10,20,23,0
10,20,24,0
10,21,1,0
10,21,2,0
10,21,3,0
10,21,4,0
10,21,5,0
10,21,6,0
10,21,7,0
10,21,8,0.044894012
10,21,9,0.10596014
10,21,10,0.176301081
10,21,11,0.587206907
10,21,12,0.868810718
10,21,13,0.712422118
10,21,14,0.73173219
10,21,15,0.626770791
10,21,16,0.251285301
10,21,17,0.123423738
10,21,18,0
10,21,19,0
10,21,20,0
10,21,21,0
10,21,22,0
10,21,23,0
10,21,24,0
10,22,1,0
10,22,2,0
10,22,3,0
10,22,4,0
10,22,5,0
10,22,6,0
10,22,7,0
10,22,8,0.109339588
10,22,9,0.435802758
10,22,10,0.565834942
10,22,11,0.709825485
10,22,12,0.585885339
10,22,13,0.375692661
10,22,14,0.576560674
10,22,15,0.477657979
10,22,16,0.235885312
10,22,17,0
10,22,18,0
10,22,19,0
10,22,20,0
10,22,21,0
10,22,22,0
10,22,23,0
10,22,24,0
10,23,1,0
10,23,2,0
10,23,3,0
10,23,4,0
10,23,5,0
10,23,6,0
10,23,7,0
10,23,8,0.216977365
10,23,9,0.479901056
10,23,10,0.671125391
10,23,11,0.791858209
10,23,12,0.846868415
10,23,13,0.819160572
10,23,14,0.72494985
10,23,15,0.557079483
10,23,16,0.331850038
10,23,17,0
10,23,18,0
10,23,19,0
10,23,20,0
10,23,21,0
10,23,22,0
10,23,23,0
10,23,24,0
10,24,1,0
10,24,2,0
10,24,3,0
10,24,4,0
10,24,5,0
10,24,6,0
10,24,7,0
10,24,8,0.184151267
10,24,9,0.427326371
10,24,10,0.617389001
10,24,11,0.738176667
10,24,12,0.784660541
10,24,13,0.761118429
10,24,14,0.664323999
10,24,15,0.500441876
10,24,16,0.292930737
10,24,17,0
10,24,18,0
10,24,19,0
10,24,20,0
10,24,21,0
10,24,22,0
10,24,23,0
10,24,24,0
10,25,1,0
10,25,2,0
10,25,3,0
10,25,4,0
10,25,5,0
10,25,6,0
10,25,7,0
10,25,8,0.196062552
10,25,9,0.425377926
10,25,10,0.661026814
10,25,11,0.771777417
10,25,12,0.780954207
10,25,13,0.79877055
10,25,14,0.702570403
10,25,15,0.544020333
10,25,16,0.3246385
10,25,17,0
10,25,18,0
10,25,19,0
10,25,20,0
10,25,21,0
10,25,22,0
10,25,23,0
10,25,24,0
10,26,1,0
10,26,2,0
10,26,3,0
10,26,4,0
10,26,5,0
10,26,6,0
10,26,7,0
10,26,8,0.236676084
10,26,9,0.475184278
10,26,10,0.696824868
10,26,11,0.799536091
10,26,12,0.848546136
10,26,13,0.819381896
10,26,14,0.729671771
10,26,15,0.579505117
10,26,16,0.355795283
10,26,17,0
10,26,18,0
10,26,19,0
10,26,20,0
10,26,21,0
10,26,22,0
10,26,23,0
10,26,24,0
10,27,1,0
10,27,2,0
10,27,3,0
10,27,4,0
10,27,5,0
10,27,6,0
10,27,7,0
10,27,8,0.281316313
10,27,9,0.528752775
10,27,10,0.707870238
10,27,11,0.815053577
10,27,12,0.858087161
10,27,13,0.834588828
10,27,14,0.741940262
10,27,15,0.589732256
10,27,16,0.371252901
10,27,17,0
10,27,18,0
10,27,19,0
10,27,20,0
10,27,21,0
10,27,22,0
10,27,23,0
10,27,24,0
10,28,1,0
10,28,2,0
10,28,3,0
10,28,4,0
10,28,5,0
10,28,6,0
10,28,7,0
10,28,8,0.225649911
10,28,9,0.302578334
10,28,10,0.446460481
10,28,11,0.65045266
