Month,Day ,Hour,"Worchester, MA"
8,31,23,0
8,31,24,0
9,1,1,0
9,1,2,0
9,1,3,0
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0.281517202
9,1,8,0.509003358
9,1,9,0.654467838
9,1,10,0.756767815
9,1,11,0.815665208
9,1,12,0.78934191
9,1,13,0.686013241
9,1,14,0.519659719
9,1,15,0.308460465
9,1,16,0.103380181
9,1,17,0
9,1,18,0
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,1,24,0
9,2,1,0
9,2,2,0
9,2,3,0
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0.032928231
9,2,8,0.136016393
9,2,9,0.220151596
9,2,10,0.167864446
9,2,11,0.341367097
9,2,12,0.371644364
9,2,13,0.219542763
9,2,14,0.323829052
9,2,15,0.237359274
9,2,16,0.080909351
9,2,17,0
9,2,18,0
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,2,24,0
9,3,1,0
9,3,2,0
9,3,3,0
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0.241531925
9,3,8,0.388533266
9,3,9,0.626170163
9,3,10,0.679533143
9,3,11,0.685402878
9,3,12,0.793165388
9,3,13,0.549717341
9,3,14,0.45453495
9,3,15,0.345692008
9,3,16,0.147478982
9,3,17,0
9,3,18,0
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,3,24,0
9,4,1,0
9,4,2,0
9,4,3,0
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0.290284808
9,4,8,0.337354161
9,4,9,0.578524976
9,4,10,0.499687697
9,4,11,0.378775623
9,4,12,0.542030904
9,4,13,0.241153215
9,4,14,0.260223518
9,4,15,0.178520589
9,4,16,0.099663936
9,4,17,0
9,4,18,0
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,4,24,0
9,5,1,0
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0.081131077
9,5,8,0.164401643
9,5,9,0.172215963
9,5,10,0.206798219
9,5,11,0.380896602
9,5,12,0.372534146
9,5,13,0.367049582
9,5,14,0.440320019
9,5,15,0.335891092
9,5,16,0.113589426
9,5,17,0
9,5,18,0
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,0
9,5,24,0
9,6,1,0
9,6,2,0
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0
9,6,7,0.177271878
9,6,8,0.419582928
9,6,9,0.634301934
9,6,10,0.650647181
9,6,11,0.913834522
9,6,12,0.688349705
9,6,13,0.706618888
9,6,14,0.48614665
9,6,15,0.375092107
9,6,16,0.130778031
9,6,17,0
9,6,18,0
9,6,19,0
9,6,20,0
9,6,21,0
9,6,22,0
9,6,23,0
9,6,24,0
9,7,1,0
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,7,7,0.19192477
9,7,8,0.404284187
9,7,9,0.637078809
9,7,10,0.795648368
9,7,11,0.461536541
9,7,12,0.57193538
9,7,13,0.359346828
9,7,14,0.550396173
9,7,15,0.355355744
9,7,16,0.107726075
9,7,17,0
9,7,18,0
9,7,19,0
9,7,20,0
9,7,21,0
9,7,22,0
9,7,23,0
9,7,24,0
9,8,1,0
9,8,2,0
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,8,7,0.111442412
9,8,8,0.387208223
9,8,9,0.618773313
9,8,10,0.716999263
9,8,11,0.767280481
9,8,12,0.760275361
9,8,13,0.634208469
9,8,14,0.54226659
9,8,15,0.370083316
9,8,16,0.127874769
9,8,17,0
9,8,18,0
9,8,19,0
9,8,20,0
9,8,21,0
9,8,22,0
9,8,23,0
9,8,24,0
9,9,1,0
9,9,2,0
9,9,3,0
9,9,4,0
9,9,5,0
9,9,6,0
9,9,7,0.306499896
9,9,8,0.570844923
9,9,9,0.754529723
9,9,10,0.857618259
9,9,11,0.838773052
9,9,12,0.819339378
9,9,13,0.735060772
9,9,14,0.553987433
9,9,15,0.362935608
9,9,16,0.115657352
9,9,17,0
9,9,18,0
9,9,19,0
9,9,20,0
9,9,21,0
9,9,22,0
9,9,23,0
9,9,24,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0.046324576
9,10,8,0.103111125
9,10,9,0.173353693
9,10,10,0.276929583
9,10,11,0.292993669
9,10,12,0.377375469
9,10,13,0.319060358
9,10,14,0.305072368
9,10,15,0.220346733
9,10,16,0.072417579
9,10,17,0
9,10,18,0
9,10,19,0
9,10,20,0
9,10,21,0
9,10,22,0
9,10,23,0
9,10,24,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0.236992084
9,11,8,0.393304904
9,11,9,0.689352725
9,11,10,0.819251357
9,11,11,0.807706055
9,11,12,0.787109383
9,11,13,0.713119093
9,11,14,0.378144114
9,11,15,0.330525349
9,11,16,0.106410448
9,11,17,0
9,11,18,0
9,11,19,0
9,11,20,0
9,11,21,0
9,11,22,0
9,11,23,0
9,11,24,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0.314559346
9,12,8,0.580262369
9,12,9,0.707513666
9,12,10,0.817635023
9,12,11,0.836737953
9,12,12,0.825227772
9,12,13,0.738564208
9,12,14,0.596980127
9,12,15,0.37312364
9,12,16,0.112310757
9,12,17,0
9,12,18,0
9,12,19,0
9,12,20,0
9,12,21,0
9,12,22,0
9,12,23,0
9,12,24,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0.220647414
9,13,8,0.402558598
9,13,9,0.701301982
9,13,10,0.730609169
9,13,11,0.711491688
9,13,12,0.603965796
9,13,13,0.580649114
9,13,14,0.537363293
9,13,15,0.337629486
9,13,16,0.102703269
9,13,17,0
9,13,18,0
9,13,19,0
9,13,20,0
9,13,21,0
9,13,22,0
9,13,23,0
9,13,24,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0.259293322
9,14,8,0.506115393
9,14,9,0.706027812
9,14,10,0.803968933
9,14,11,0.834950423
9,14,12,0.678771042
9,14,13,0.674536249
9,14,14,0.533195679
9,14,15,0.322184655
9,14,16,0.105710549
9,14,17,0
9,14,18,0
9,14,19,0
9,14,20,0
9,14,21,0
9,14,22,0
9,14,23,0
9,14,24,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0.068258207
9,15,8,0.388422277
9,15,9,0.258500685
9,15,10,0.345634866
9,15,11,0.496177363
9,15,12,0.346993308
9,15,13,0.218755175
9,15,14,0.270173352
9,15,15,0.175108963
9,15,16,0.102071805
9,15,17,0
9,15,18,0
9,15,19,0
9,15,20,0
9,15,21,0
9,15,22,0
9,15,23,0
9,15,24,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0.082747886
9,16,8,0.192435458
9,16,9,0.231031952
9,16,10,0.323069962
9,16,11,0.373840759
9,16,12,0.266095442
9,16,13,0.239195397
9,16,14,0.304528923
9,16,15,0.148338175
9,16,16,0.062756318
9,16,17,0
9,16,18,0
9,16,19,0
9,16,20,0
9,16,21,0
9,16,22,0
9,16,23,0
9,16,24,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0.035534834
9,17,8,0.141508952
9,17,9,0.252699063
9,17,10,0.166655518
9,17,11,0.312260522
9,17,12,0.335495715
9,17,13,0.310912558
9,17,14,0.269909454
9,17,15,0.197869965
9,17,16,0.079067612
9,17,17,0
9,17,18,0
9,17,19,0
9,17,20,0
9,17,21,0
9,17,22,0
9,17,23,0
9,17,24,0
9,18,1,0
9,18,2,0
9,18,3,0
9,18,4,0
9,18,5,0
9,18,6,0
9,18,7,0.050117013
9,18,8,0.139603964
9,18,9,0.351262316
9,18,10,0.402801949
9,18,11,0.390014114
9,18,12,0.365663941
9,18,13,0.269124096
9,18,14,0.293593336
9,18,15,0.18675735
9,18,16,0.085370635
9,18,17,0
9,18,18,0
9,18,19,0
9,18,20,0
9,18,21,0
9,18,22,0
9,18,23,0
9,18,24,0
9,19,1,0
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,19,7,0.146107092
9,19,8,0.341834992
9,19,9,0.5299627
9,19,10,0.61393817
9,19,11,0.727550646
9,19,12,0.593801784
9,19,13,0.597541625
9,19,14,0.453432434
9,19,15,0.261773901
9,19,16,0.086059131
9,19,17,0
9,19,18,0
9,19,19,0
9,19,20,0
9,19,21,0
9,19,22,0
9,19,23,0
9,19,24,0
9,20,1,0
9,20,2,0
9,20,3,0
9,20,4,0
9,20,5,0
9,20,6,0
9,20,7,0.210229205
9,20,8,0.279481689
9,20,9,0.653439467
9,20,10,0.751523695
9,20,11,0.807255782
9,20,12,0.757416079
9,20,13,0.674211892
9,20,14,0.455085036
9,20,15,0.253889061
9,20,16,0.059734186
9,20,17,0
9,20,18,0
9,20,19,0
9,20,20,0
9,20,21,0
9,20,22,0
9,20,23,0
9,20,24,0
9,21,1,0
9,21,2,0
9,21,3,0
9,21,4,0
9,21,5,0
9,21,6,0
9,21,7,0.031578644
9,21,8,0.202459374
9,21,9,0.301322992
9,21,10,0.513841335
9,21,11,0.587927315
9,21,12,0.435483267
9,21,13,0.26602832
9,21,14,0.357003687
9,21,15,0.148199509
9,21,16,0.059759973
9,21,17,0
9,21,18,0
9,21,19,0
9,21,20,0
9,21,21,0
9,21,22,0
9,21,23,0
9,21,24,0
9,22,1,0
9,22,2,0
9,22,3,0
9,22,4,0
9,22,5,0
9,22,6,0
9,22,7,0.218826663
9,22,8,0.393384369
9,22,9,0.545461228
9,22,10,0.576095932
9,22,11,0.49643263
9,22,12,0.539057699
9,22,13,0.226147011
9,22,14,0.565262622
9,22,15,0.289853985
9,22,16,0.087690821
9,22,17,0
9,22,18,0
9,22,19,0
9,22,20,0
9,22,21,0
9,22,22,0
9,22,23,0
9,22,24,0
9,23,1,0
9,23,2,0
9,23,3,0
9,23,4,0
9,23,5,0
9,23,6,0
9,23,7,0.269810203
9,23,8,0.558277837
9,23,9,0.694019283
9,23,10,0.823387409
9,23,11,0.831012577
9,23,12,0.56194371
9,23,13,0.68220439
9,23,14,0.567855483
9,23,15,0.30612898
9,23,16,0.076770463
9,23,17,0
9,23,18,0
9,23,19,0
9,23,20,0
9,23,21,0
9,23,22,0
9,23,23,0
9,23,24,0
9,24,1,0
9,24,2,0
9,24,3,0
9,24,4,0
9,24,5,0
9,24,6,0
9,24,7,0.048126521
9,24,8,0.284963575
9,24,9,0.533843989
9,24,10,0.734103832
9,24,11,0.699503925
9,24,12,0.753406222
9,24,13,0.692538912
9,24,14,0.522745097
9,24,15,0.309753884
9,24,16,0.077213159
9,24,17,0
9,24,18,0
9,24,19,0
9,24,20,0
9,24,21,0
9,24,22,0
9,24,23,0
9,24,24,0
9,25,1,0
9,25,2,0
9,25,3,0
9,25,4,0
9,25,5,0
9,25,6,0
9,25,7,0.154635097
9,25,8,0.428998932
9,25,9,0.683319175
9,25,10,0.825108369
9,25,11,0.823760436
9,25,12,0.799358366
9,25,13,0.716345228
9,25,14,0.51093054
9,25,15,0.324827997
9,25,16,0.078655094
9,25,17,0
9,25,18,0
9,25,19,0
9,25,20,0
9,25,21,0
9,25,22,0
9,25,23,0
9,25,24,0
9,26,1,0
9,26,2,0
9,26,3,0
9,26,4,0
9,26,5,0
9,26,6,0
9,26,7,0.130167754
9,26,8,0.401688241
9,26,9,0.547097504
9,26,10,0.516879883
9,26,11,0.600217549
9,26,12,0.340871964
9,26,13,0.272565307
9,26,14,0.206961183
9,26,15,0.155305828
9,26,16,0.033543931
9,26,17,0
9,26,18,0
9,26,19,0
9,26,20,0
9,26,21,0
9,26,22,0
9,26,23,0
9,26,24,0
9,27,1,0
9,27,2,0
9,27,3,0
9,27,4,0
9,27,5,0
9,27,6,0
9,27,7,0.044001692
9,27,8,0.140279796
9,27,9,0.227959817
9,27,10,0.302896538
9,27,11,0.316822234
9,27,12,0.32663072
9,27,13,0.30010732
9,27,14,0.277161693
9,27,15,0.188378895
9,27,16,0.044135344
9,27,17,0
9,27,18,0
9,27,19,0
9,27,20,0
9,27,21,0
9,27,22,0
9,27,23,0
9,27,24,0
9,28,1,0
9,28,2,0
9,28,3,0
9,28,4,0
9,28,5,0
9,28,6,0
9,28,7,0.085198438
9,28,8,0.311695792
9,28,9,0.515476285
9,28,10,0.668275982
9,28,11,0.726459345
9,28,12,0.667281872
9,28,13,0.55327034
9,28,14,0.508722039
9,28,15,0.215798315
9,28,16,0.063195348
9,28,17,0
9,28,18,0
9,28,19,0
9,28,20,0
9,28,21,0
9,28,22,0
9,28,23,0
9,28,24,0
9,29,1,0
9,29,2,0
9,29,3,0
9,29,4,0
9,29,5,0
9,29,6,0
9,29,7,0.248511682
9,29,8,0.549549169
9,29,9,0.74556754
9,29,10,0.853066033
9,29,11,0.891317993
9,29,12,0.850311194
9,29,13,0.734557742
9,29,14,0.564066005
9,29,15,0.291559995
9,29,16,0.061021752
9,29,17,0
9,29,18,0
9,29,19,0
9,29,20,0
9,29,21,0
9,29,22,0
9,29,23,0
9,29,24,0
9,30,1,0
9,30,2,0
9,30,3,0
9,30,4,0
9,30,5,0
9,30,6,0
9,30,7,0.140741848
9,30,8,0.453536019
9,30,9,0.433167053
9,30,10,0.656762614
9,30,11,0.508218567
9,30,12,0.564920781
9,30,13,0.52786149
9,30,14,0.42547382
9,30,15,0.174444889
9,30,16,0.062409072
9,30,17,0
9,30,18,0
9,30,19,0
9,30,20,0
9,30,21,0
9,30,22,0
9,30,23,0
9,30,24,0
10,1,1,0
10,1,2,0
10,1,3,0
10,1,4,0
10,1,5,0
10,1,6,0
10,1,7,0.205720888
10,1,8,0.505085593
10,1,9,0.661212546
10,1,10,0.736150115
10,1,11,0.757556213
10,1,12,0.7398921
10,1,13,0.621004789
10,1,14,0.33519616
10,1,15,0.315521994
10,1,16,0.063183512
10,1,17,0
10,1,18,0
10,1,19,0
10,1,20,0
10,1,21,0
10,1,22,0
10,1,23,0
10,1,24,0
10,2,1,0
10,2,2,0
10,2,3,0
10,2,4,0
10,2,5,0
10,2,6,0
10,2,7,0.031069678
10,2,8,0.134743755
10,2,9,0.215674682
10,2,10,0.232378501
10,2,11,0.235050639
10,2,12,0.287153987
10,2,13,0.27960735
10,2,14,0.220827748
10,2,15,0.099643384
10,2,16,0.032706026
10,2,17,0
10,2,18,0
10,2,19,0
10,2,20,0
10,2,21,0
10,2,22,0
10,2,23,0
10,2,24,0
10,3,1,0
10,3,2,0
10,3,3,0
10,3,4,0
10,3,5,0
10,3,6,0
10,3,7,0.176281956
10,3,8,0.325038317
10,3,9,0.593022528
10,3,10,0.391304405
10,3,11,0.37381866
10,3,12,0.271731616
10,3,13,0.293468556
10,3,14,0.110108873
10,3,15,0.096162278
10,3,16,0.02690493
10,3,17,0
10,3,18,0
10,3,19,0
10,3,20,0
10,3,21,0
10,3,22,0
10,3,23,0
10,3,24,0
10,4,1,0
10,4,2,0
10,4,3,0
10,4,4,0
10,4,5,0
10,4,6,0
10,4,7,0.056670205
10,4,8,0.197257944
10,4,9,0.453476024
10,4,10,0.600804029
10,4,11,0.206865967
10,4,12,0.549768193
10,4,13,0.465330183
10,4,14,0.289782827
10,4,15,0.263836333
10,4,16,0.03764553
10,4,17,0
10,4,18,0
10,4,19,0
10,4,20,0
10,4,21,0
10,4,22,0
10,4,23,0
10,4,24,0
10,5,1,0
10,5,2,0
10,5,3,0
10,5,4,0
10,5,5,0
10,5,6,0
10,5,7,0.031164084
10,5,8,0.079988661
10,5,9,0.154686892
10,5,10,0.347827494
10,5,11,0.187265552
10,5,12,0.614597355
10,5,13,0.271376837
10,5,14,0.376546807
10,5,15,0.244197408
10,5,16,0.042302853
10,5,17,0
10,5,18,0
10,5,19,0
10,5,20,0
10,5,21,0
10,5,22,0
10,5,23,0
10,5,24,0
10,6,1,0
10,6,2,0
10,6,3,0
10,6,4,0
10,6,5,0
10,6,6,0
10,6,7,0.135641706
10,6,8,0.299671127
10,6,9,0.508812251
10,6,10,0.657247487
10,6,11,0.683099863
10,6,12,0.461554494
10,6,13,0.673148085
10,6,14,0.565598084
10,6,15,0.293606288
10,6,16,0.045868874
10,6,17,0
10,6,18,0
10,6,19,0
10,6,20,0
10,6,21,0
10,6,22,0
10,6,23,0
10,6,24,0
10,7,1,0
10,7,2,0
10,7,3,0
10,7,4,0
10,7,5,0
10,7,6,0
10,7,7,0.071982758
10,7,8,0.292084307
10,7,9,0.614307492
10,7,10,0.794671965
10,7,11,0.879716705
10,7,12,0.844609048
10,7,13,0.716704559
10,7,14,0.541480781
10,7,15,0.301095411
10,7,16,0.045187871
10,7,17,0
10,7,18,0
10,7,19,0
10,7,20,0
10,7,21,0
10,7,22,0
10,7,23,0
10,7,24,0
10,8,1,0
10,8,2,0
10,8,3,0
10,8,4,0
10,8,5,0
10,8,6,0
10,8,7,0.224784214
10,8,8,0.534467336
10,8,9,0.734485071
10,8,10,0.84440696
10,8,11,0.870389877
10,8,12,0.825117963
10,8,13,0.632098783
10,8,14,0.463871728
10,8,15,0.270158456
10,8,16,0.039552693
10,8,17,0
10,8,18,0
10,8,19,0
10,8,20,0
10,8,21,0
10,8,22,0
10,8,23,0
10,8,24,0
10,9,1,0
10,9,2,0
10,9,3,0
10,9,4,0
10,9,5,0
10,9,6,0
10,9,7,0
10,9,8,0.119241527
10,9,9,0.566249389
10,9,10,0.661627821
10,9,11,0.703923968
10,9,12,0.717998334
10,9,13,0.639595732
10,9,14,0.345555635
10,9,15,0.270697054
10,9,16,0.036300037
10,9,17,0
10,9,18,0
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,9,23,0
10,9,24,0
10,10,1,0
10,10,2,0
10,10,3,0
10,10,4,0
10,10,5,0
10,10,6,0
10,10,7,0
10,10,8,0.455141028
10,10,9,0.703242299
10,10,10,0.80482375
10,10,11,0.902158707
10,10,12,0.802779308
10,10,13,0.69057184
10,10,14,0.513677991
10,10,15,0.288859003
10,10,16,0.038276599
10,10,17,0
10,10,18,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,10,23,0
10,10,24,0
10,11,1,0
10,11,2,0
10,11,3,0
10,11,4,0
10,11,5,0
10,11,6,0
10,11,7,0
10,11,8,0.495734152
10,11,9,0.70788644
10,11,10,0.666200198
10,11,11,0.836990733
10,11,12,0.823575023
10,11,13,0.635144077
10,11,14,0.501913362
10,11,15,0.224075205
10,11,16,0.033769204
10,11,17,0
10,11,18,0
10,11,19,0
10,11,20,0
10,11,21,0
10,11,22,0
10,11,23,0
10,11,24,0
10,12,1,0
10,12,2,0
10,12,3,0
10,12,4,0
10,12,5,0
10,12,6,0
10,12,7,0
10,12,8,0.062244921
10,12,9,0.072992646
10,12,10,0.108873775
10,12,11,0.23069755
10,12,12,0.282945788
10,12,13,0.236208984
10,12,14,0.199290826
10,12,15,0.129429811
10,12,16,0.027610811
10,12,17,0
10,12,18,0
10,12,19,0
10,12,20,0
10,12,21,0
10,12,22,0
10,12,23,0
10,12,24,0
10,13,1,0
10,13,2,0
10,13,3,0
10,13,4,0
10,13,5,0
10,13,6,0
10,13,7,0
10,13,8,0.109929296
10,13,9,0.211573082
10,13,10,0.248038103
10,13,11,0.299111657
10,13,12,0.325320981
10,13,13,0.30162792
10,13,14,0.234453205
10,13,15,0.142990868
10,13,16,0.018217535
10,13,17,0
10,13,18,0
10,13,19,0
10,13,20,0
10,13,21,0
10,13,22,0
10,13,23,0
10,13,24,0
10,14,1,0
10,14,2,0
10,14,3,0
10,14,4,0
10,14,5,0
10,14,6,0
10,14,7,0
10,14,8,0.061069048
10,14,9,0.112107691
10,14,10,0.1332462
10,14,11,0.174850825
10,14,12,0.296538142
10,14,13,0.262201695
10,14,14,0.215368432
10,14,15,0.133053001
10,14,16,0.027013681
10,14,17,0
10,14,18,0
10,14,19,0
10,14,20,0
10,14,21,0
10,14,22,0
10,14,23,0
10,14,24,0
10,15,1,0
10,15,2,0
10,15,3,0
10,15,4,0
10,15,5,0
10,15,6,0
10,15,7,0
10,15,8,0.397939621
10,15,9,0.631924984
10,15,10,0.758496633
10,15,11,0.7596599
10,15,12,0.730584954
10,15,13,0.65284061
10,15,14,0.435388638
10,15,15,0.237518574
10,15,16,0.02677872
10,15,17,0
10,15,18,0
10,15,19,0
10,15,20,0
10,15,21,0
10,15,22,0
10,15,23,0
10,15,24,0
10,16,1,0
10,16,2,0
10,16,3,0
10,16,4,0
10,16,5,0
10,16,6,0
10,16,7,0
10,16,8,0.269350118
10,16,9,0.496179023
10,16,10,0.779327845
10,16,11,0.458227385
10,16,12,0.342421879
10,16,13,0.198113123
10,16,14,0.189867608
10,16,15,0.104332004
10,16,16,0.017602873
10,16,17,0
10,16,18,0
10,16,19,0
10,16,20,0
10,16,21,0
10,16,22,0
10,16,23,0
10,16,24,0
10,17,1,0
10,17,2,0
10,17,3,0
10,17,4,0
10,17,5,0
10,17,6,0
10,17,7,0
10,17,8,0.099502996
10,17,9,0.214406011
10,17,10,0.355548784
10,17,11,0.511425242
10,17,12,0.191322981
10,17,13,0.141487425
10,17,14,0.181286871
10,17,15,0.093916572
10,17,16,0.018322307
10,17,17,0
10,17,18,0
10,17,19,0
10,17,20,0
10,17,21,0
10,17,22,0
10,17,23,0
10,17,24,0
10,18,1,0
10,18,2,0
10,18,3,0
10,18,4,0
10,18,5,0
10,18,6,0
10,18,7,0
10,18,8,0.319947658
10,18,9,0.327496811
10,18,10,0.700430655
10,18,11,0.570350097
10,18,12,0.438933022
10,18,13,0.535208475
10,18,14,0.405419074
10,18,15,0.242684556
10,18,16,0.023084017
10,18,17,0
10,18,18,0
10,18,19,0
10,18,20,0
10,18,21,0
10,18,22,0
10,18,23,0
10,18,24,0
10,19,1,0
10,19,2,0
10,19,3,0
10,19,4,0
10,19,5,0
10,19,6,0
10,19,7,0
10,19,8,0.52162828
10,19,9,0.737563592
10,19,10,0.753088896
10,19,11,0.752428589
10,19,12,0.493104086
10,19,13,0.44050049
10,19,14,0.512475384
10,19,15,0.262691466
10,19,16,0.019469574
10,19,17,0
10,19,18,0
10,19,19,0
10,19,20,0
10,19,21,0
10,19,22,0
10,19,23,0
10,19,24,0
10,20,1,0
10,20,2,0
10,20,3,0
10,20,4,0
10,20,5,0
10,20,6,0
10,20,7,0
10,20,8,0.428008513
10,20,9,0.656433273
10,20,10,0.785309686
10,20,11,0.820550093
10,20,12,0.778710551
10,20,13,0.664338811
10,20,14,0.484301053
10,20,15,0.245594048
10,20,16,0.018796859
10,20,17,0
10,20,18,0
10,20,19,0
10,20,20,0
10,20,21,0
10,20,22,0
10,20,23,0
10,20,24,0
10,21,1,0
10,21,2,0
10,21,3,0
10,21,4,0
10,21,5,0
10,21,6,0
10,21,7,0
10,21,8,0.294538772
10,21,9,0.602634221
10,21,10,0.783679273
10,21,11,0.742076304
10,21,12,0.716997186
10,21,13,0.589507852
10,21,14,0.443105352
10,21,15,0.221730726
10,21,16,0.016985355
10,21,17,0
10,21,18,0
10,21,19,0
10,21,20,0
10,21,21,0
10,21,22,0
10,21,23,0
10,21,24,0
10,22,1,0
10,22,2,0
10,22,3,0
10,22,4,0
10,22,5,0
10,22,6,0
10,22,7,0
10,22,8,0.35834241
10,22,9,0.632504053
10,22,10,0.725202758
10,22,11,0.716368064
10,22,12,0.757581623
10,22,13,0.637226823
10,22,14,0.473854674
10,22,15,0.237000782
10,22,16,0.015669851
10,22,17,0
10,22,18,0
10,22,19,0
10,22,20,0
10,22,21,0
10,22,22,0
10,22,23,0
10,22,24,0
10,23,1,0
10,23,2,0
10,23,3,0
10,23,4,0
10,23,5,0
10,23,6,0
10,23,7,0
10,23,8,0.156186332
10,23,9,0.379480698
10,23,10,0.473267733
10,23,11,0.535006634
10,23,12,0.492538488
10,23,13,0.266541793
10,23,14,0.096485002
10,23,15,0.176135225
10,23,16,0.016356699
10,23,17,0
10,23,18,0
10,23,19,0
10,23,20,0
10,23,21,0
10,23,22,0
10,23,23,0
10,23,24,0
10,24,1,0
10,24,2,0
10,24,3,0
10,24,4,0
10,24,5,0
10,24,6,0
10,24,7,0
10,24,8,0.434651109
10,24,9,0.671983642
10,24,10,0.798089143
10,24,11,0.831549363
10,24,12,0.78769439
10,24,13,0.671082655
10,24,14,0.487892656
10,24,15,0.242000896
10,24,16,0.013776367
10,24,17,0
10,24,18,0
10,24,19,0
10,24,20,0
10,24,21,0
10,24,22,0
10,24,23,0
10,24,24,0
10,25,1,0
10,25,2,0
10,25,3,0
10,25,4,0
10,25,5,0
10,25,6,0
10,25,7,0
10,25,8,0.382210822
10,25,9,0.616747205
10,25,10,0.726497496
10,25,11,0.765969831
10,25,12,0.724585539
10,25,13,0.621989105
10,25,14,0.453290141
10,25,15,0.220941527
10,25,16,0.014541844
10,25,17,0
10,25,18,0
10,25,19,0
10,25,20,0
10,25,21,0
10,25,22,0
10,25,23,0
10,25,24,0
10,26,1,0
10,26,2,0
10,26,3,0
10,26,4,0
10,26,5,0
10,26,6,0
10,26,7,0
10,26,8,0.043093947
10,26,9,0.111979406
10,26,10,0.248630426
10,26,11,0.145367547
10,26,12,0.231595475
10,26,13,0.219593502
10,26,14,0.132004671
10,26,15,0.080009897
10,26,16,0.00857001
10,26,17,0
10,26,18,0
10,26,19,0
10,26,20,0
10,26,21,0
10,26,22,0
10,26,23,0
10,26,24,0
10,27,1,0
10,27,2,0
10,27,3,0
10,27,4,0
10,27,5,0
10,27,6,0
10,27,7,0
10,27,8,0.041667511
10,27,9,0.082140217
10,27,10,0.118965357
10,27,11,0.161391588
10,27,12,0.161328717
10,27,13,0.146677579
10,27,14,0.128611509
10,27,15,0.067384517
10,27,16,0.011575112
10,27,17,0
10,27,18,0
10,27,19,0
10,27,20,0
10,27,21,0
10,27,22,0
10,27,23,0
10,27,24,0
10,28,1,0
10,28,2,0
10,28,3,0
10,28,4,0
10,28,5,0
10,28,6,0
10,28,7,0
10,28,8,0.039907546
10,28,9,0.207093487
10,28,10,0.421644033
10,28,11,0.210352243
10,28,12,0.439684623
10,28,13,0.195594035
10,28,14,0.339017883
10,28,15,0.110946614
10,28,16,0.009428144
10,28,17,0
10,28,18,0
10,28,19,0
10,28,20,0
10,28,21,0
10,28,22,0
10,28,23,0
10,28,24,0
10,29,1,0
10,29,2,0
10,29,3,0
10,29,4,0
10,29,5,0
10,29,6,0
10,29,7,0
10,29,8,0.447948952
10,29,9,0.648519967
10,29,10,0.76139471
10,29,11,0.797971146
10,29,12,0.751992125
10,29,13,0.638543023
10,29,14,0.437508088
10,29,15,0.213401862
10,29,16,0.008206037
10,29,17,0
10,29,18,0
10,29,19,0
10,29,20,0
10,29,21,0
10,29,22,0
10,29,23,0
10,29,24,0
10,30,1,0
10,30,2,0
10,30,3,0
10,30,4,0
10,30,5,0
10,30,6,0
10,30,7,0
10,30,8,0.286143739
10,30,9,0.527047988
10,30,10,0.55781045
10,30,11,0.611060256
10,30,12,0.658898858
10,30,13,0.592890584
10,30,14,0.414793323
10,30,15,0.200153932
10,30,16,0.008495494
10,30,17,0
10,30,18,0
10,30,19,0
10,30,20,0
10,30,21,0
10,30,22,0
10,30,23,0
10,30,24,0
10,31,1,0
10,31,2,0
10,31,3,0
10,31,4,0
10,31,5,0
10,31,6,0
10,31,7,0
10,31,8,0.297765663
10,31,9,0.560915639
10,31,10,0.713042719
10,31,11,0.769825795
10,31,12,0.734615178
10,31,13,0.621895716
