Month,Day ,Hour,"Daggett, CA"
8,29,18,0
8,29,19,0
8,29,20,0
8,29,21,0
8,29,22,0
8,29,23,0
8,29,24,0
8,30,1,0
8,30,2,0
8,30,3,0
8,30,4,0
8,30,5,0
8,30,6,0
8,30,7,0.104875415
8,30,8,0.333022318
8,30,9,0.522137577
8,30,10,0.658395762
8,30,11,0.729594819
8,30,12,0.765709174
8,30,13,0.736267252
8,30,14,0.664209982
8,30,15,0.559214986
8,30,16,0.385464872
8,30,17,0.204109401
8,30,18,0
8,30,19,0
8,30,20,0
8,30,21,0
8,30,22,0
8,30,23,0
8,30,24,0
8,31,1,0
8,31,2,0
8,31,3,0
8,31,4,0
8,31,5,0
8,31,6,0
8,31,7,0.106507062
8,31,8,0.34127845
8,31,9,0.526540859
8,31,10,0.672999882
8,31,11,0.750378583
8,31,12,0.802491835
8,31,13,0.771772358
8,31,14,0.680544162
8,31,15,0.451747961
8,31,16,0.175431012
8,31,17,0.164509998
8,31,18,0
8,31,19,0
8,31,20,0
8,31,21,0
8,31,22,0
8,31,23,0
8,31,24,0
9,1,1,0
9,1,2,0
9,1,3,0
9,1,4,0
9,1,5,0
9,1,6,0
9,1,7,0.07932324
9,1,8,0.315693997
9,1,9,0.543611661
9,1,10,0.682835168
9,1,11,0.786205831
9,1,12,0.702737574
9,1,13,0.657499352
9,1,14,0.694838448
9,1,15,0.556701144
9,1,16,0.352701314
9,1,17,0.166802726
9,1,18,0.014057849
9,1,19,0
9,1,20,0
9,1,21,0
9,1,22,0
9,1,23,0
9,1,24,0
9,2,1,0
9,2,2,0
9,2,3,0
9,2,4,0
9,2,5,0
9,2,6,0
9,2,7,0.089466004
9,2,8,0.360109545
9,2,9,0.357959525
9,2,10,0.691864984
9,2,11,0.806846925
9,2,12,0.838942663
9,2,13,0.778187234
9,2,14,0.664434189
9,2,15,0.551236109
9,2,16,0.385293043
9,2,17,0.12306363
9,2,18,0.01935306
9,2,19,0
9,2,20,0
9,2,21,0
9,2,22,0
9,2,23,0
9,2,24,0
9,3,1,0
9,3,2,0
9,3,3,0
9,3,4,0
9,3,5,0
9,3,6,0
9,3,7,0.109119588
9,3,8,0.335982113
9,3,9,0.577668073
9,3,10,0.72539844
9,3,11,0.808525511
9,3,12,0.805044825
9,3,13,0.765323776
9,3,14,0.632819559
9,3,15,0.572159222
9,3,16,0.258442378
9,3,17,0.17219722
9,3,18,0.015377869
9,3,19,0
9,3,20,0
9,3,21,0
9,3,22,0
9,3,23,0
9,3,24,0
9,4,1,0
9,4,2,0
9,4,3,0
9,4,4,0
9,4,5,0
9,4,6,0
9,4,7,0.071962752
9,4,8,0.342644734
9,4,9,0.538946786
9,4,10,0.6619951
9,4,11,0.817466215
9,4,12,0.80329476
9,4,13,0.689997964
9,4,14,0.529760788
9,4,15,0.429258745
9,4,16,0.30605115
9,4,17,0.132207859
9,4,18,0.007342451
9,4,19,0
9,4,20,0
9,4,21,0
9,4,22,0
9,4,23,0
9,4,24,0
9,5,1,0
9,5,2,0
9,5,3,0
9,5,4,0
9,5,5,0
9,5,6,0
9,5,7,0.101410449
9,5,8,0.347557931
9,5,9,0.527219219
9,5,10,0.446311512
9,5,11,0.774541608
9,5,12,0.760714488
9,5,13,0.630486641
9,5,14,0.664833691
9,5,15,0.404316736
9,5,16,0.188727535
9,5,17,0.158950173
9,5,18,0.01021761
9,5,19,0
9,5,20,0
9,5,21,0
9,5,22,0
9,5,23,0
9,5,24,0
9,6,1,0
9,6,2,0
9,6,3,0
9,6,4,0
9,6,5,0
9,6,6,0
9,6,7,0.100663282
9,6,8,0.254291118
9,6,9,0.510775464
9,6,10,0.623955336
9,6,11,0.457475383
9,6,12,0.765285977
9,6,13,0.759577728
9,6,14,0.628954482
9,6,15,0.462242092
9,6,16,0.305795964
9,6,17,0.089567092
9,6,18,0.009344039
9,6,19,0
9,6,20,0
9,6,21,0
9,6,22,0
9,6,23,0
9,6,24,0
9,7,1,0
9,7,2,0
9,7,3,0
9,7,4,0
9,7,5,0
9,7,6,0
9,7,7,0.101832347
9,7,8,0.366021288
9,7,9,0.577833783
9,7,10,0.676813636
9,7,11,0.819301733
9,7,12,0.666428545
9,7,13,0.671177435
9,7,14,0.51717521
9,7,15,0.471155468
9,7,16,0.294267255
9,7,17,0.092718562
9,7,18,0.010694327
9,7,19,0
9,7,20,0
9,7,21,0
9,7,22,0
9,7,23,0
9,7,24,0
9,8,1,0
9,8,2,0
9,8,3,0
9,8,4,0
9,8,5,0
9,8,6,0
9,8,7,0.110290543
9,8,8,0.351604621
9,8,9,0.561343837
9,8,10,0.599706587
9,8,11,0.755925464
9,8,12,0.749680504
9,8,13,0.745405963
9,8,14,0.647377122
9,8,15,0.510626039
9,8,16,0.293499162
9,8,17,0.149030405
9,8,18,0.009174442
9,8,19,0
9,8,20,0
9,8,21,0
9,8,22,0
9,8,23,0
9,8,24,0
9,9,1,0
9,9,2,0
9,9,3,0
9,9,4,0
9,9,5,0
9,9,6,0
9,9,7,0.108792374
9,9,8,0.338027194
9,9,9,0.519142398
9,9,10,0.704646697
9,9,11,0.753442613
9,9,12,0.784501468
9,9,13,0.700965841
9,9,14,0.607789855
9,9,15,0.481046179
9,9,16,0.252704226
9,9,17,0.103871127
9,9,18,0.009085438
9,9,19,0
9,9,20,0
9,9,21,0
9,9,22,0
9,9,23,0
9,9,24,0
9,10,1,0
9,10,2,0
9,10,3,0
9,10,4,0
9,10,5,0
9,10,6,0
9,10,7,0.055366296
9,10,8,0.353594209
9,10,9,0.360935919
9,10,10,0.487595154
9,10,11,0.630733731
9,10,12,0.503017139
9,10,13,0.621349383
9,10,14,0.444816888
9,10,15,0.524183891
9,10,16,0.401173049
9,10,17,0.113592885
9,10,18,0.008143621
9,10,19,0
9,10,20,0
9,10,21,0
9,10,22,0
9,10,23,0
9,10,24,0
9,11,1,0
9,11,2,0
9,11,3,0
9,11,4,0
9,11,5,0
9,11,6,0
9,11,7,0.104650262
9,11,8,0.185207986
9,11,9,0.542441767
9,11,10,0.637033602
9,11,11,0.727425696
9,11,12,0.810983111
9,11,13,0.754856135
9,11,14,0.699322372
9,11,15,0.519203085
9,11,16,0.257513065
9,11,17,0.087462612
9,11,18,0.009642474
9,11,19,0
9,11,20,0
9,11,21,0
9,11,22,0
9,11,23,0
9,11,24,0
9,12,1,0
9,12,2,0
9,12,3,0
9,12,4,0
9,12,5,0
9,12,6,0
9,12,7,0.095943001
9,12,8,0.217065343
9,12,9,0.497048063
9,12,10,0.555445733
9,12,11,0.686914389
9,12,12,0.8292517
9,12,13,0.809194103
9,12,14,0.635047636
9,12,15,0.582066427
9,12,16,0.353812518
9,12,17,0.143462718
9,12,18,0.007661022
9,12,19,0
9,12,20,0
9,12,21,0
9,12,22,0
9,12,23,0
9,12,24,0
9,13,1,0
9,13,2,0
9,13,3,0
9,13,4,0
9,13,5,0
9,13,6,0
9,13,7,0.094311121
9,13,8,0.31396458
9,13,9,0.364479813
9,13,10,0.701161261
9,13,11,0.552562
9,13,12,0.735366501
9,13,13,0.529105983
9,13,14,0.495210865
9,13,15,0.414151744
9,13,16,0.238317885
9,13,17,0.124236535
9,13,18,0.006838678
9,13,19,0
9,13,20,0
9,13,21,0
9,13,22,0
9,13,23,0
9,13,24,0
9,14,1,0
9,14,2,0
9,14,3,0
9,14,4,0
9,14,5,0
9,14,6,0
9,14,7,0.123627313
9,14,8,0.379882725
9,14,9,0.602269923
9,14,10,0.761339821
9,14,11,0.754376086
9,14,12,0.8194081
9,14,13,0.850132564
9,14,14,0.760509474
9,14,15,0.614175509
9,14,16,0.411928283
9,14,17,0.172095679
9,14,18,0.007135193
9,14,19,0
9,14,20,0
9,14,21,0
9,14,22,0
9,14,23,0
9,14,24,0
9,15,1,0
9,15,2,0
9,15,3,0
9,15,4,0
9,15,5,0
9,15,6,0
9,15,7,0.114372035
9,15,8,0.363944611
9,15,9,0.584386553
9,15,10,0.738751726
9,15,11,0.796605428
9,15,12,0.842564395
9,15,13,0.661706284
9,15,14,0.711836721
9,15,15,0.570137203
9,15,16,0.392831592
9,15,17,0.146540449
9,15,18,0.005689006
9,15,19,0
9,15,20,0
9,15,21,0
9,15,22,0
9,15,23,0
9,15,24,0
9,16,1,0
9,16,2,0
9,16,3,0
9,16,4,0
9,16,5,0
9,16,6,0
9,16,7,0.066665801
9,16,8,0.22086222
9,16,9,0.228271551
9,16,10,0.516430722
9,16,11,0.661518047
9,16,12,0.759901564
9,16,13,0.685480861
9,16,14,0.390982745
9,16,15,0.314788296
9,16,16,0.328063738
9,16,17,0.112591836
9,16,18,0.00393141
9,16,19,0
9,16,20,0
9,16,21,0
9,16,22,0
9,16,23,0
9,16,24,0
9,17,1,0
9,17,2,0
9,17,3,0
9,17,4,0
9,17,5,0
9,17,6,0
9,17,7,0.092201522
9,17,8,0.230413961
9,17,9,0.492675096
9,17,10,0.409410653
9,17,11,0.701808628
9,17,12,0.788946121
9,17,13,0.50636695
9,17,14,0.36140197
9,17,15,0.25203174
9,17,16,0.19730545
9,17,17,0.068296401
9,17,18,0.004068798
9,17,19,0
9,17,20,0
9,17,21,0
9,17,22,0
9,17,23,0
9,17,24,0
9,18,1,0
9,18,2,0
9,18,3,0
9,18,4,0
9,18,5,0
9,18,6,0
9,18,7,0.131391354
9,18,8,0.358908142
9,18,9,0.626432616
9,18,10,0.535688466
9,18,11,0.591624362
9,18,12,0.493719729
9,18,13,0.702013447
9,18,14,0.737683749
9,18,15,0.575208866
9,18,16,0.412224085
9,18,17,0.170419114
9,18,18,0.005282479
9,18,19,0
9,18,20,0
9,18,21,0
9,18,22,0
9,18,23,0
9,18,24,0
9,19,1,0
9,19,2,0
9,19,3,0
9,19,4,0
9,19,5,0
9,19,6,0
9,19,7,0.098079489
9,19,8,0.272615142
9,19,9,0.528461163
9,19,10,0.657866886
9,19,11,0.701011682
9,19,12,0.835712164
9,19,13,0.733465383
9,19,14,0.750427198
9,19,15,0.567341963
9,19,16,0.400181818
9,19,17,0.158508179
9,19,18,0.004312578
9,19,19,0
9,19,20,0
9,19,21,0
9,19,22,0
9,19,23,0
9,19,24,0
9,20,1,0
9,20,2,0
9,20,3,0
9,20,4,0
9,20,5,0
9,20,6,0
9,20,7,0.121900197
9,20,8,0.375348196
9,20,9,0.593003929
9,20,10,0.743950292
9,20,11,0.773557877
9,20,12,0.782714666
9,20,13,0.741873534
9,20,14,0.688583942
9,20,15,0.545480319
9,20,16,0.374053901
9,20,17,0.149215498
9,20,18,0.003523707
9,20,19,0
9,20,20,0
9,20,21,0
9,20,22,0
9,20,23,0
9,20,24,0
9,21,1,0
9,21,2,0
9,21,3,0
9,21,4,0
9,21,5,0
9,21,6,0
9,21,7,0.131959292
9,21,8,0.387883699
9,21,9,0.562143119
9,21,10,0.710819917
9,21,11,0.818627844
9,21,12,0.80257393
9,21,13,0.752727058
9,21,14,0.701108488
9,21,15,0.507185011
9,21,16,0.370475959
9,21,17,0.134336012
9,21,18,0.003826731
9,21,19,0
9,21,20,0
9,21,21,0
9,21,22,0
9,21,23,0
9,21,24,0
9,22,1,0
9,22,2,0
9,22,3,0
9,22,4,0
9,22,5,0
9,22,6,0
9,22,7,0.130585511
9,22,8,0.38709723
9,22,9,0.605246489
9,22,10,0.756498534
9,22,11,0.844281955
9,22,12,0.852375916
9,22,13,0.801314111
9,22,14,0.566357013
9,22,15,0.561627847
9,22,16,0.396800522
9,22,17,0.155641083
9,22,18,0.003144362
9,22,19,0
9,22,20,0
9,22,21,0
9,22,22,0
9,22,23,0
9,22,24,0
9,23,1,0
9,23,2,0
9,23,3,0
9,23,4,0
9,23,5,0
9,23,6,0
9,23,7,0.134526513
9,23,8,0.395170072
9,23,9,0.562706527
9,23,10,0.73372095
9,23,11,0.679131912
9,23,12,0.866144005
9,23,13,0.837487775
9,23,14,0.745444429
9,23,15,0.596476865
9,23,16,0.393050572
9,23,17,0.153300832
9,23,18,0.003013457
9,23,19,0
9,23,20,0
9,23,21,0
9,23,22,0
9,23,23,0
9,23,24,0
9,24,1,0
9,24,2,0
9,24,3,0
9,24,4,0
9,24,5,0
9,24,6,0
9,24,7,0.111592418
9,24,8,0.332907707
9,24,9,0.301488633
9,24,10,0.331393285
9,24,11,0.528607483
9,24,12,0.615482242
9,24,13,0.399086137
9,24,14,0.176926727
9,24,15,0.323045615
9,24,16,0.240426752
9,24,17,0.04625592
9,24,18,0.001751714
9,24,19,0
9,24,20,0
9,24,21,0
9,24,22,0
9,24,23,0
9,24,24,0
9,25,1,0
9,25,2,0
9,25,3,0
9,25,4,0
9,25,5,0
9,25,6,0
9,25,7,0.083022336
9,25,8,0.297856271
9,25,9,0.382600544
9,25,10,0.500416572
9,25,11,0.528319324
9,25,12,0.640906206
9,25,13,0.648373276
9,25,14,0.601590514
9,25,15,0.439181108
9,25,16,0.310167312
9,25,17,0.080182876
9,25,18,0.002006834
9,25,19,0
9,25,20,0
9,25,21,0
9,25,22,0
9,25,23,0
9,25,24,0
9,26,1,0
9,26,2,0
9,26,3,0
9,26,4,0
9,26,5,0
9,26,6,0
9,26,7,0.121436084
9,26,8,0.324746913
9,26,9,0.575601351
9,26,10,0.624135379
9,26,11,0.790256277
9,26,12,0.6334619
9,26,13,0.787192249
9,26,14,0.684778737
9,26,15,0.443716974
9,26,16,0.203083017
9,26,17,0.09157947
9,26,18,0.001570605
9,26,19,0
9,26,20,0
9,26,21,0
9,26,22,0
9,26,23,0
9,26,24,0
9,27,1,0
9,27,2,0
9,27,3,0
9,27,4,0
9,27,5,0
9,27,6,0
9,27,7,0.125778983
9,27,8,0.367514028
9,27,9,0.533273199
9,27,10,0.708463613
9,27,11,0.831877812
9,27,12,0.798569206
9,27,13,0.8380041
9,27,14,0.748406612
9,27,15,0.617259362
9,27,16,0.392144597
9,27,17,0.147297005
9,27,18,0.001742645
9,27,19,0
9,27,20,0
9,27,21,0
9,27,22,0
9,27,23,0
9,27,24,0
9,28,1,0
9,28,2,0
9,28,3,0
9,28,4,0
9,28,5,0
9,28,6,0
9,28,7,0.133842828
9,28,8,0.393739061
9,28,9,0.60825549
9,28,10,0.757589796
9,28,11,0.84050252
9,28,12,0.86130708
9,28,13,0.831555084
9,28,14,0.737008514
9,28,15,0.588071413
9,28,16,0.379862941
9,28,17,0.138926521
9,28,18,0
9,28,19,0
9,28,20,0
9,28,21,0
9,28,22,0
9,28,23,0
9,28,24,0
9,29,1,0
9,29,2,0
9,29,3,0
9,29,4,0
9,29,5,0
9,29,6,0
9,29,7,0.133703589
9,29,8,0.395339559
9,29,9,0.609072685
9,29,10,0.754875628
9,29,11,0.832165821
9,29,12,0.856831901
9,29,13,0.821349877
9,29,14,0.727093443
9,29,15,0.578804249
9,29,16,0.31472095
9,29,17,0.129487598
9,29,18,0
9,29,19,0
9,29,20,0
9,29,21,0
9,29,22,0
9,29,23,0
9,29,24,0
9,30,1,0
9,30,2,0
9,30,3,0
9,30,4,0
9,30,5,0
9,30,6,0
9,30,7,0.134920916
9,30,8,0.395998473
9,30,9,0.61090631
9,30,10,0.756819393
9,30,11,0.837330762
9,30,12,0.856213596
9,30,13,0.820591022
9,30,14,0.72623938
9,30,15,0.577759236
9,30,16,0.373971867
9,30,17,0.132078847
9,30,18,0
9,30,19,0
9,30,20,0
9,30,21,0
9,30,22,0
9,30,23,0
9,30,24,0
10,1,1,0
10,1,2,0
10,1,3,0
10,1,4,0
10,1,5,0
10,1,6,0
10,1,7,0.124426223
10,1,8,0.371624464
10,1,9,0.569310179
10,1,10,0.754612473
10,1,11,0.852569168
10,1,12,0.880692305
10,1,13,0.844689807
10,1,14,0.731701459
10,1,15,0.590370732
10,1,16,0.383146145
10,1,17,0.149066035
10,1,18,0
10,1,19,0
10,1,20,0
10,1,21,0
10,1,22,0
10,1,23,0
10,1,24,0
10,2,1,0
10,2,2,0
10,2,3,0
10,2,4,0
10,2,5,0
10,2,6,0
10,2,7,0.122170223
10,2,8,0.38649954
10,2,9,0.590646902
10,2,10,0.717042577
10,2,11,0.833542832
10,2,12,0.777745433
10,2,13,0.748556072
10,2,14,0.694069646
10,2,15,0.561074737
10,2,16,0.382791028
10,2,17,0.164844305
10,2,18,0
10,2,19,0
10,2,20,0
10,2,21,0
10,2,22,0
10,2,23,0
10,2,24,0
10,3,1,0
10,3,2,0
10,3,3,0
10,3,4,0
10,3,5,0
10,3,6,0
10,3,7,0.121156135
10,3,8,0.387263125
10,3,9,0.563167252
10,3,10,0.73302682
10,3,11,0.795957237
10,3,12,0.827436251
10,3,13,0.772698253
10,3,14,0.705822181
10,3,15,0.572617457
10,3,16,0.390836744
10,3,17,0.17953403
10,3,18,0
10,3,19,0
10,3,20,0
10,3,21,0
10,3,22,0
10,3,23,0
10,3,24,0
10,4,1,0
10,4,2,0
10,4,3,0
10,4,4,0
10,4,5,0
10,4,6,0
10,4,7,0.121109283
10,4,8,0.391989891
10,4,9,0.609128372
10,4,10,0.749620539
10,4,11,0.850363075
10,4,12,0.879452415
10,4,13,0.772147262
10,4,14,0.712863816
10,4,15,0.566690297
10,4,16,0.398746593
10,4,17,0.162931557
10,4,18,0
10,4,19,0
10,4,20,0
10,4,21,0
10,4,22,0
10,4,23,0
10,4,24,0
10,5,1,0
10,5,2,0
10,5,3,0
10,5,4,0
10,5,5,0
10,5,6,0
10,5,7,0.121544105
10,5,8,0.368708551
10,5,9,0.567846357
10,5,10,0.724152518
10,5,11,0.454368726
10,5,12,0.623138116
10,5,13,0.762460582
10,5,14,0.658007804
10,5,15,0.491608635
10,5,16,0.37135667
10,5,17,0
10,5,18,0
10,5,19,0
10,5,20,0
10,5,21,0
10,5,22,0
10,5,23,0
10,5,24,0
10,6,1,0
10,6,2,0
10,6,3,0
10,6,4,0
10,6,5,0
10,6,6,0
10,6,7,0.119581056
10,6,8,0.382168995
10,6,9,0.56951825
10,6,10,0.672524066
10,6,11,0.780705957
10,6,12,0.777527832
10,6,13,0.803993218
10,6,14,0.687781293
10,6,15,0.555414452
10,6,16,0.373670988
10,6,17,0
10,6,18,0
10,6,19,0
10,6,20,0
10,6,21,0
10,6,22,0
10,6,23,0
10,6,24,0
10,7,1,0
10,7,2,0
10,7,3,0
10,7,4,0
10,7,5,0
10,7,6,0
10,7,7,0.125045562
10,7,8,0.386092098
10,7,9,0.570484489
10,7,10,0.69418385
10,7,11,0.819108936
10,7,12,0.850042824
10,7,13,0.809953987
10,7,14,0.703252416
10,7,15,0.582770099
10,7,16,0.392968606
10,7,17,0
10,7,18,0
10,7,19,0
10,7,20,0
10,7,21,0
10,7,22,0
10,7,23,0
10,7,24,0
10,8,1,0
10,8,2,0
10,8,3,0
10,8,4,0
10,8,5,0
10,8,6,0
10,8,7,0.113828734
10,8,8,0.351489261
10,8,9,0.555978138
10,8,10,0.679370344
10,8,11,0.800927359
10,8,12,0.819123849
10,8,13,0.77655786
10,8,14,0.663390969
10,8,15,0.563857454
10,8,16,0.359375996
10,8,17,0
10,8,18,0
10,8,19,0
10,8,20,0
10,8,21,0
10,8,22,0
10,8,23,0
10,8,24,0
10,9,1,0
10,9,2,0
10,9,3,0
10,9,4,0
10,9,5,0
10,9,6,0
10,9,7,0.100667202
10,9,8,0.377701279
10,9,9,0.558150145
10,9,10,0.713285887
10,9,11,0.815008309
10,9,12,0.790183154
10,9,13,0.796974664
10,9,14,0.683443682
10,9,15,0.542053389
10,9,16,0.380748077
10,9,17,0
10,9,18,0
10,9,19,0
10,9,20,0
10,9,21,0
10,9,22,0
10,9,23,0
10,9,24,0
10,10,1,0
10,10,2,0
10,10,3,0
10,10,4,0
10,10,5,0
10,10,6,0
10,10,7,0.111822967
10,10,8,0.345559989
10,10,9,0.573974204
10,10,10,0.736473131
10,10,11,0.830702614
10,10,12,0.81032272
10,10,13,0.784801462
10,10,14,0.674869898
10,10,15,0.568697129
10,10,16,0.391409748
10,10,17,0
10,10,18,0
10,10,19,0
10,10,20,0
10,10,21,0
10,10,22,0
10,10,23,0
10,10,24,0
10,11,1,0
10,11,2,0
10,11,3,0
10,11,4,0
10,11,5,0
10,11,6,0
10,11,7,0.120500521
10,11,8,0.37733683
10,11,9,0.611999428
10,11,10,0.72983612
10,11,11,0.81490631
10,11,12,0.828433039
10,11,13,0.803977854
10,11,14,0.68461859
10,11,15,0.563373048
10,11,16,0.392857924
10,11,17,0
10,11,18,0
10,11,19,0
10,11,20,0
10,11,21,0
10,11,22,0
10,11,23,0
10,11,24,0
10,12,1,0
10,12,2,0
10,12,3,0
10,12,4,0
10,12,5,0
10,12,6,0
10,12,7,0.125975874
10,12,8,0.389782489
10,12,9,0.574816381
10,12,10,0.746283144
10,12,11,0.855371473
10,12,12,0.873933481
10,12,13,0.792196845
10,12,14,0.714396667
10,12,15,0.552016097
10,12,16,0.384089692
10,12,17,0
10,12,18,0
10,12,19,0
10,12,20,0
10,12,21,0
10,12,22,0
10,12,23,0
10,12,24,0
10,13,1,0
10,13,2,0
10,13,3,0
10,13,4,0
10,13,5,0
10,13,6,0
10,13,7,0.121170011
10,13,8,0.390258818
10,13,9,0.592724528
10,13,10,0.772659077
10,13,11,0.853132894
10,13,12,0.878135841
10,13,13,0.837789604
10,13,14,0.732317034
10,13,15,0.573572193
10,13,16,0.380241463
10,13,17,0
10,13,18,0
10,13,19,0
10,13,20,0
10,13,21,0
10,13,22,0
10,13,23,0
10,13,24,0
10,14,1,0
10,14,2,0
10,14,3,0
10,14,4,0
10,14,5,0
10,14,6,0
10,14,7,0.104363421
10,14,8,0.364915656
10,14,9,0.552176126
10,14,10,0.701017012
10,14,11,0.777953027
10,14,12,0.829695214
10,14,13,0.743540318
10,14,14,0.728173326
10,14,15,0.576183132
10,14,16,0.39145274
10,14,17,0
10,14,18,0
10,14,19,0
10,14,20,0
10,14,21,0
10,14,22,0
10,14,23,0
10,14,24,0
10,15,1,0
10,15,2,0
10,15,3,0
10,15,4,0
10,15,5,0
10,15,6,0
10,15,7,0.10952972
10,15,8,0.387579061
10,15,9,0.590413625
10,15,10,0.733944927
10,15,11,0.841839731
10,15,12,0.819285412
10,15,13,0.781833228
10,15,14,0.686578546
10,15,15,0.502904054
10,15,16,0.340941926
10,15,17,0
10,15,18,0
10,15,19,0
10,15,20,0
10,15,21,0
10,15,22,0
10,15,23,0
10,15,24,0
10,16,1,0
10,16,2,0
10,16,3,0
10,16,4,0
10,16,5,0
10,16,6,0
10,16,7,0.03575382
10,16,8,0.381938617
10,16,9,0.613145472
10,16,10,0.725594171
10,16,11,0.145556349
10,16,12,0.150744007
10,16,13,0.140356218
10,16,14,0.120032669
10,16,15,0.086153247
10,16,16,0.052982715
10,16,17,0
10,16,18,0
10,16,19,0
10,16,20,0
10,16,21,0
10,16,22,0
10,16,23,0
10,16,24,0
10,17,1,0
10,17,2,0
10,17,3,0
10,17,4,0
10,17,5,0
10,17,6,0
10,17,7,0.011625163
10,17,8,0.052308166
10,17,9,0.095920335
10,17,10,0.124857453
10,17,11,0.148200539
10,17,12,0.154302739
10,17,13,0.145048952
10,17,14,0.717711952
10,17,15,0.594589509
10,17,16,0.372842577
10,17,17,0
10,17,18,0
10,17,19,0
10,17,20,0
10,17,21,0
10,17,22,0
10,17,23,0
10,17,24,0
10,18,1,0
10,18,2,0
10,18,3,0
10,18,4,0
10,18,5,0
10,18,6,0
10,18,7,0.117606064
10,18,8,0.358002764
10,18,9,0.571720729
10,18,10,0.686604129
10,18,11,0.449681922
10,18,12,0.755304736
10,18,13,0.66342595
10,18,14,0.729206296
10,18,15,0.595011034
10,18,16,0.387865354
10,18,17,0.079684019
10,18,18,0
10,18,19,0
10,18,20,0
10,18,21,0
10,18,22,0
10,18,23,0
10,18,24,0
10,19,1,0
10,19,2,0
10,19,3,0
10,19,4,0
10,19,5,0
10,19,6,0
10,19,7,0.099440979
10,19,8,0.226200161
10,19,9,0.513389654
10,19,10,0.516615209
10,19,11,0.171745008
10,19,12,0.144053798
10,19,13,0.193713515
10,19,14,0.156623873
10,19,15,0.0615174
10,19,16,0.065720459
10,19,17,0.008312091
10,19,18,0
10,19,19,0
10,19,20,0
10,19,21,0
10,19,22,0
10,19,23,0
10,19,24,0
10,20,1,0
10,20,2,0
10,20,3,0
10,20,4,0
10,20,5,0
10,20,6,0
10,20,7,0.070671611
10,20,8,0.360495366
10,20,9,0.615052215
10,20,10,0.671170917
10,20,11,0.10942685
10,20,12,0.102770562
10,20,13,0.108196749
10,20,14,0.099959692
10,20,15,0.441988051
10,20,16,0.037450768
10,20,17,0.004473309
10,20,18,0
10,20,19,0
10,20,20,0
10,20,21,0
10,20,22,0
10,20,23,0
10,20,24,0
10,21,1,0
10,21,2,0
10,21,3,0
10,21,4,0
10,21,5,0
10,21,6,0
10,21,7,0
10,21,8,0.037401074
10,21,9,0.070116113
10,21,10,0.092424321
10,21,11,0.219062709
10,21,12,0.108363706
10,21,13,0.10865249
10,21,14,0.090514586
10,21,15,0.101938473
10,21,16,0.289365569
10,21,17,0.050090892
10,21,18,0
10,21,19,0
10,21,20,0
10,21,21,0
10,21,22,0
10,21,23,0
10,21,24,0
10,22,1,0
10,22,2,0
10,22,3,0
10,22,4,0
10,22,5,0
10,22,6,0
10,22,7,0
10,22,8,0.394934705
10,22,9,0.642690852
10,22,10,0.805566464
10,22,11,0.907100519
10,22,12,0.918959624
10,22,13,0.882131383
10,22,14,0.774440656
10,22,15,0.599951105
10,22,16,0.377485615
10,22,17,0
10,22,18,0
10,22,19,0
10,22,20,0
10,22,21,0
10,22,22,0
10,22,23,0
10,22,24,0
10,23,1,0
10,23,2,0
10,23,3,0
10,23,4,0
10,23,5,0
10,23,6,0
10,23,7,0
10,23,8,0.396121149
10,23,9,0.636713284
10,23,10,0.79204779
10,23,11,0.893431932
10,23,12,0.910542185
10,23,13,0.823588277
10,23,14,0.764819891
10,23,15,0.593283984
10,23,16,0.344794072
10,23,17,0
10,23,18,0
10,23,19,0
10,23,20,0
10,23,21,0
10,23,22,0
10,23,23,0
10,23,24,0
10,24,1,0
10,24,2,0
10,24,3,0
10,24,4,0
10,24,5,0
10,24,6,0
10,24,7,0
10,24,8,0.397490239
10,24,9,0.631656944
10,24,10,0.787367461
10,24,11,0.87119307
10,24,12,0.807656061
10,24,13,0.846823889
10,24,14,0.754694595
10,24,15,0.593263438
10,24,16,0.372104056
10,24,17,0
10,24,18,0
10,24,19,0
10,24,20,0
10,24,21,0
10,24,22,0
10,24,23,0
10,24,24,0
10,25,1,0
10,25,2,0
10,25,3,0
10,25,4,0
10,25,5,0
10,25,6,0
10,25,7,0
10,25,8,0.373870901
10,25,9,0.590217054
10,25,10,0.725316918
10,25,11,0.840025169
10,25,12,0.856431058
10,25,13,0.830746482
10,25,14,0.750810508
10,25,15,0.567445083
10,25,16,0.361122336
10,25,17,0
10,25,18,0
10,25,19,0
10,25,20,0
10,25,21,0
10,25,22,0
10,25,23,0
10,25,24,0
10,26,1,0
10,26,2,0
10,26,3,0
10,26,4,0
10,26,5,0
10,26,6,0
10,26,7,0
10,26,8,0.387313895
10,26,9,0.602382513
10,26,10,0.615483052
10,26,11,0.257589456
10,26,12,0.882651077
10,26,13,0.860225774
10,26,14,0.6012751
10,26,15,0.324397472
10,26,16,0.0406262
10,26,17,0
10,26,18,0
10,26,19,0
10,26,20,0
10,26,21,0
10,26,22,0
10,26,23,0
10,26,24,0
10,27,1,0
10,27,2,0
10,27,3,0
10,27,4,0
10,27,5,0
10,27,6,0
10,27,7,0
10,27,8,0.04788998
10,27,9,0.064748627
10,27,10,0.129995956
10,27,11,0.110465061
10,27,12,0.171177939
10,27,13,0.109880926
10,27,14,0.092245975
10,27,15,0.06697255
10,27,16,0.043184745
10,27,17,0
10,27,18,0
10,27,19,0
10,27,20,0
10,27,21,0
10,27,22,0
10,27,23,0
